./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_4/OUTCAR : Elapsed time (sec): 39.802
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_50/OUTCAR : Elapsed time (sec): 54.135
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_51/OUTCAR : Elapsed time (sec): 55.095
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_52/OUTCAR : Elapsed time (sec): 55.712
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_53/OUTCAR : Elapsed time (sec): 55.236
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_54/OUTCAR : Elapsed time (sec): 57.818
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_55/OUTCAR : Elapsed time (sec): 58.307
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_56/OUTCAR : Elapsed time (sec): 58.363
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_57/OUTCAR : Elapsed time (sec): 58.752
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_58/OUTCAR : Elapsed time (sec): 58.088
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_59/OUTCAR : Elapsed time (sec): 58.193
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_5/OUTCAR : Elapsed time (sec): 39.710
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_60/OUTCAR : Elapsed time (sec): 53.378
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_61/OUTCAR : Elapsed time (sec): 24.465
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_62/OUTCAR : Elapsed time (sec): 24.427
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_63/OUTCAR : Elapsed time (sec): 24.963
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_64/OUTCAR : Elapsed time (sec): 25.184
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_65/OUTCAR : Elapsed time (sec): 25.488
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_66/OUTCAR : Elapsed time (sec): 25.184
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_67/OUTCAR : Elapsed time (sec): 25.036
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_68/OUTCAR : Elapsed time (sec): 24.547
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_69/OUTCAR : Elapsed time (sec): 24.757
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_6/OUTCAR : Elapsed time (sec): 39.825
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_70/OUTCAR : Elapsed time (sec): 24.812
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_71/OUTCAR : Elapsed time (sec): 41.900
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_72/OUTCAR : Elapsed time (sec): 42.108
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_73/OUTCAR : Elapsed time (sec): 42.418
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_74/OUTCAR : Elapsed time (sec): 42.204
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_75/OUTCAR : Elapsed time (sec): 42.816
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_76/OUTCAR : Elapsed time (sec): 42.297
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_77/OUTCAR : Elapsed time (sec): 41.908
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_78/OUTCAR : Elapsed time (sec): 41.636
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_79/OUTCAR : Elapsed time (sec): 40.261
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_7/OUTCAR : Elapsed time (sec): 39.817
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_80/OUTCAR : Elapsed time (sec): 40.098
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_81/OUTCAR : Elapsed time (sec): 43.234
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_82/OUTCAR : Elapsed time (sec): 42.372
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_83/OUTCAR : Elapsed time (sec): 42.315
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_84/OUTCAR : Elapsed time (sec): 42.605
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_85/OUTCAR : Elapsed time (sec): 41.133
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_86/OUTCAR : Elapsed time (sec): 40.822
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_87/OUTCAR : Elapsed time (sec): 40.236
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_88/OUTCAR : Elapsed time (sec): 40.480
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_89/OUTCAR : Elapsed time (sec): 40.183
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_8/OUTCAR : Elapsed time (sec): 39.838
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_90/OUTCAR : Elapsed time (sec): 40.160
./01_bulk/01_elastic_deformation/02_beta_quartz//POSCAR_9/OUTCAR : Elapsed time (sec): 39.969
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_0/OUTCAR : Elapsed time (sec): 74.859
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_10/OUTCAR : Elapsed time (sec): 83.177
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_11/OUTCAR : Elapsed time (sec): 83.183
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_12/OUTCAR : Elapsed time (sec): 83.396
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_13/OUTCAR : Elapsed time (sec): 83.552
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_14/OUTCAR : Elapsed time (sec): 84.094
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_15/OUTCAR : Elapsed time (sec): 83.686
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_16/OUTCAR : Elapsed time (sec): 75.187
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_17/OUTCAR : Elapsed time (sec): 75.392
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_18/OUTCAR : Elapsed time (sec): 83.914
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_19/OUTCAR : Elapsed time (sec): 74.854
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_1/OUTCAR : Elapsed time (sec): 73.348
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_20/OUTCAR : Elapsed time (sec): 83.388
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_21/OUTCAR : Elapsed time (sec): 65.221
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_22/OUTCAR : Elapsed time (sec): 64.974
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_23/OUTCAR : Elapsed time (sec): 64.975
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_24/OUTCAR : Elapsed time (sec): 68.369
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_25/OUTCAR : Elapsed time (sec): 70.844
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_26/OUTCAR : Elapsed time (sec): 70.947
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_27/OUTCAR : Elapsed time (sec): 71.417
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_28/OUTCAR : Elapsed time (sec): 74.206
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_29/OUTCAR : Elapsed time (sec): 77.209
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_2/OUTCAR : Elapsed time (sec): 71.926
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_30/OUTCAR : Elapsed time (sec): 77.881
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_31/OUTCAR : Elapsed time (sec): 80.456
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_32/OUTCAR : Elapsed time (sec): 80.726
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_33/OUTCAR : Elapsed time (sec): 80.534
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_34/OUTCAR : Elapsed time (sec): 77.824
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_35/OUTCAR : Elapsed time (sec): 71.771
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_36/OUTCAR : Elapsed time (sec): 71.919
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_37/OUTCAR : Elapsed time (sec): 72.820
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_38/OUTCAR : Elapsed time (sec): 72.252
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_39/OUTCAR : Elapsed time (sec): 72.241
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_3/OUTCAR : Elapsed time (sec): 73.798
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_40/OUTCAR : Elapsed time (sec): 77.519
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_41/OUTCAR : Elapsed time (sec): 73.451
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_42/OUTCAR : Elapsed time (sec): 73.515
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_43/OUTCAR : Elapsed time (sec): 71.752
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_44/OUTCAR : Elapsed time (sec): 72.007
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_45/OUTCAR : Elapsed time (sec): 72.455
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_46/OUTCAR : Elapsed time (sec): 74.503
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_47/OUTCAR : Elapsed time (sec): 74.337
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_48/OUTCAR : Elapsed time (sec): 82.712
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_49/OUTCAR : Elapsed time (sec): 82.627
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_4/OUTCAR : Elapsed time (sec): 79.020
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_50/OUTCAR : Elapsed time (sec): 82.751
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_51/OUTCAR : Elapsed time (sec): 81.113
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_52/OUTCAR : Elapsed time (sec): 81.677
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_53/OUTCAR : Elapsed time (sec): 81.552
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_54/OUTCAR : Elapsed time (sec): 81.518
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_55/OUTCAR : Elapsed time (sec): 81.862
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_56/OUTCAR : Elapsed time (sec): 78.960
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_57/OUTCAR : Elapsed time (sec): 78.514
./01_bulk/01_elastic_deformation/03_alpha_tridymite//POSCAR_58/OUTCAR : Elapsed time (sec): 85.086
